id	type	identifier	description	creator	rightsHolder
5339	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGONSENE_l_02.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
5339	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGONSENE_l_03.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
5339	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGONSENE_l_04.jpg		Baugnée Jean-Yves	Baugnée Jean-Yves
5339	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGONSENE_m_06.jpg	underside mine on *Senecio nemorensis*	Baugnée Jean-Yves	Baugnée Jean-Yves
5339	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGONSENE_m_07.jpg	upperside mine on *Senecio nemorensis*	Baugnée Jean-Yves	Baugnée Jean-Yves
5344	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGRICONV_iM_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5486	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/APODLIMA_iM_01_o4p4EvR.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
5604	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/BISTBETU_iMup_01.jpg	leg. G. De Prins, coll. G. De Prins.	De Prins Guido	De Prins Guido
4220	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NEMOCUPR_iW_01.jpg		De Groote Davy	De Groote Davy
5316	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGNAMEND_iA_01.jpg		Soors Jan	Soors Jan
5717	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CARYFISC_iA_01.jpg	ex. larva	Snyers Chris	Snyers Chris
5717	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CARYFISC_l_01.jpg		Snyers Chris	Snyers Chris
5717	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CARYFISC_m_01.jpg	larva between spun leaves on *Sapponaria officinalis*	Snyers Chris	Snyers Chris
4925	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNCOCHR_m_01.jpg	larve between spun leaves of *Astralagus glycyphyllos*	Steeman Chris	Steeman Chris
4925	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNCOCHR_m_02.jpg	spun leaves of *Astralagus glycyphyllos*	Claerebout Stéphane	Claerebout Stéphane
4925	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNCOCHR_m_03.jpg	opened spun leaves of *Astralagus glycyphyllos* with frass of larva visible	Claerebout Stéphane	Claerebout Stéphane
4925	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SYNCOCHR_l_01.jpg		Claerebout Stéphane	Claerebout Stéphane
3867	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRAPPALL_iA_01.jpg		Claerebout Stéphane	Claerebout Stéphane
6037	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/DIARDAHL_iA_01.jpg		Sierens Tom	Sierens Tom
4649	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PTILPLUM_l_01_4sU3SLh.jpg	final instar larva on *Acer campestre*	Baugnée Jean-Yves	Baugnée Jean-Yves
4649	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PTILPLUM_i_02.jpg	final instar larva on *Acer campestre*	Baugnée Jean-Yves	Baugnée Jean-Yves
3998	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/IDAESERP_iM_01.jpg	gen. det. De Groote Davy	De Groote Davy	De Groote Davy
5792	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOCLOR_iA_02.jpg		De Groote Davy	De Groote Davy
4844	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STENZOPH_iAup_01.jpg	leg. & coll. De Prins W & J.	De Ridder Lucien	De Ridder Lucien
4844	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STENZOPH_iAup_02.jpg	leg. & coll. De Prins W & J.	De Ridder Lucien	De Ridder Lucien
4857	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGCARP_m_01.jpg	mine on *Carpinus betulus*	Baugnée Jean-Yves	Baugnée Jean-Yves
4462	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PHIBVIRG_iA_02.jpg		Wullaert Steve	Wullaert Steve
4858	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGCATH_m_01_l0cH2w4.jpg	complete mine	Steeman Chris	Steeman Chris
4858	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGCATH_m_02_ewM9fAw.jpg	early mine	Claerebout Stéphane	Claerebout Stéphane
4858	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGCATH_m_03_wplL1Z6.jpg	early mine	Claerebout Stéphane	Claerebout Stéphane
4276	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OCHSUREL_iA_03.jpg		Claerebout Stéphane	Claerebout Stéphane
4276	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OCHSUREL_iA_02.jpg		Claerebout Stéphane	Claerebout Stéphane
4276	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OCHSUREL_iA_01.jpg		Claerebout Stéphane	Claerebout Stéphane
4276	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OCHSUREL_iA_04.jpg		Claerebout Stéphane	Claerebout Stéphane
4041	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/LAMPCULT_iA_01.jpg		Veraghtert Wim	Veraghtert Wim
5268	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ACROEUPH_iA_01.jpg		Veraghtert Wim	Veraghtert Wim
6165	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ELACGLEI_m_01_PJUNnDO.jpg	mine on *Carex flaca*	Baugnée Jean-Yves	Baugnée Jean-Yves
5598	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/BEDESOMN_m_08_ItZ4ZEA.jpg	mine with larva visible	Baugnée Jean-Yves	Baugnée Jean-Yves
4219	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/NEMOCONG_iA_01.jpg		Baeten Stijn	Baeten Stijn
5438	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUNGU_iMup_01.jpg	leg. E. De Hennin, coll. RBINS.	De Prins Jurate	De Prins Jurate
5438	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUNGU_iMup_02.jpg	leg. E. De Hennin, coll. RBINS.	De Prins Jurate	De Prins Jurate
5439	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUPUP_iMup_01.jpg	leg. Gérard-Salme, coll. RBINS.	De Prins Jurate	De Prins Jurate
5439	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUPUP_iMup_02.jpg	leg. Gérard-Salme, coll. RBINS.	De Prins Jurate	De Prins Jurate
5439	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUPUP_iWup_01.jpg	leg. Gérard-Salme, coll. RBINS.	De Prins Jurate	De Prins Jurate
5439	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUPUP_iWup_02.jpg	leg. Thirot, coll. RBINS.	De Prins Jurate	De Prins Jurate
5439	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ANCYUPUP_iWup_03.jpg	leg. Thirot, coll. RBINS.	De Prins Jurate	De Prins Jurate
5818	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CLAVSYLV_iMup_01.jpg	leg. E. Fologne, coll. RBINS.	De Prins Jurate	De Prins Jurate
5818	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CLAVSYLV_iMup_02.jpg	leg. E. Fologne, coll. RBINS.	De Prins Jurate	De Prins Jurate
5818	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CLAVSYLV_iWup_01.jpg	leg. Lambillion, coll. RBINS.	De Prins Jurate	De Prins Jurate
5818	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CLAVSYLV_iWup_02.jpg	leg. L. Legiest, coll. RBINS.	De Prins Jurate	De Prins Jurate
6197	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENARFORM_iMup_01.jpg	leg. R. Sergent, coll. RBINS.	De Prins Jurate	De Prins Jurate
4780	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/SELEDENT_l_01_twOFPTl.jpg		Steeman Chris	Steeman Chris
6197	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENARFORM_iWup_01.jpg	leg. R. Sergent, coll. RBINS.	De Prins Jurate	De Prins Jurate
6197	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENARFORM_iMup_02.jpg	leg. Gérard-Salme, coll. RBINS.	De Prins Jurate	De Prins Jurate
6197	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENARFORM_iWup_02.jpg	leg. F. Coenen, coll. RBINS.	De Prins Jurate	De Prins Jurate
6227	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EPIBCOST_iMup_01.jpg	leg. L. Legiest, coll. RBINS.	De Prins Jurate	De Prins Jurate
6227	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EPIBCOST_iMup_02.jpg	leg. E. Janmoulle, coll. RBINS.	De Prins Jurate	De Prins Jurate
6314	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUCOALBE_iMup_01.jpg	leg. M. Legiest, coll. RBINS.	De Prins Jurate	De Prins Jurate
6314	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUCOALBE_iMup_02.jpg	leg. G. Fagel, coll. RBINS.	De Prins Jurate	De Prins Jurate
6314	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUCOALBE_iWup_01.jpg	leg. E. De Hennin, coll. RBINS.	De Prins Jurate	De Prins Jurate
6314	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUCOALBE_iWup_02.jpg	leg. Thirot, coll. RBINS.	De Prins Jurate	De Prins Jurate
5839	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CNEPSTEP_genM_01.jpg	gen. det. Steeman Chris, STC389M	Steeman Chris	Steeman Chris
6208	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENDOUSTU_iM_01.jpg	gen. det. Steeman Chris, STC1272M	Steeman Chris	Steeman Chris
5839	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CNEPSTEP_iW_01.jpg	gen. det. Steeman Chris, STC1357F	Steeman Chris	Steeman Chris
5959	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLETRIO_iW_01.jpg	gen. det. Steeman Chris, STC1294F. The characteristic wreath of yellow scale bristles at the back of the eye are here clearly visible.	Steeman Chris	Steeman Chris
5924	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLEOBSE_c_05.jpg	case on *Solidago virgaurea*	Steeman Chris	Steeman Chris
5924	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLEOBSE_c_06.jpg	case on *Solidago virgaurea*	Steeman Chris	Steeman Chris
4077	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/LIMNPHRA_l_02_kQadRQy.jpg		Steeman Chris	Steeman Chris
5983	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONIERYT_iA_11.jpg		Steeman Chris	Steeman Chris
4949	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/THECBETU_e_01_l6lKFm1.jpg	egg on *Prunus spinosa*	Steeman Chris	Steeman Chris
4641	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PSYCVERH_c_02.jpg	case with head of larva visible	Steeman Chris	Steeman Chris
5912	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLELARI_c_02.jpg	case attached to a bud of *Larix decidua*	Steeman Chris	Steeman Chris
4125	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/METZAEST_l_01.jpg	larva in old flower of *Carlina vulgaris*	Steeman Chris	Steeman Chris
4125	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/METZAEST_l_02.jpg	detail larva	Steeman Chris	Steeman Chris
4640	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PSYCCRAS_c_01.jpg		Steeman Chris	Steeman Chris
4640	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PSYCCRAS_c_02.jpg		Steeman Chris	Steeman Chris
4640	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PSYCCRAS_c_03.jpg	case with protuding exuvium	Steeman Chris	Steeman Chris
6350	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUMAPARI_c_03.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_01.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_02.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_03.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_04.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_05.jpg		Steeman Chris	Steeman Chris
4605	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PRAYOLEA_m_06.jpg		Steeman Chris	Steeman Chris
5275	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ACROPSI_l_01_BdN0BUr.jpg		Steeman Chris	Steeman Chris
5165	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CYDISPLE_l_01.jpg	larva with mine in opened acorn	Steeman Chris	Steeman Chris
5653	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/BUCCULME_p_01.jpg		Steeman Chris	Steeman Chris
5961	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLEVACC_c_03.jpg	case attached to *Vaccinium myrtillus*	Steeman Chris	Steeman Chris
5639	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/BUCCAINS_c_01.jpg	case attached to *Quercus rubra*	Steeman Chris	Steeman Chris
3905	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/HELIARMI_iA_07.jpg		Steeman Chris	Steeman Chris
4200	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/MYTHVITE_iA_05.jpg		Steeman Chris	Steeman Chris
5364	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROLYCH_iA_11.jpg		Steeman Chris	Steeman Chris
6278	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EPISGLAU_iM_08.jpg		Steeman Chris	Steeman Chris
6278	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EPISGLAU_iM_09.jpg		Steeman Chris	Steeman Chris
4845	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEPBRUN_m_03.jpg	mine on *Clinopodium vulgare*	Steeman Chris	Steeman Chris
4845	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEPBRUN_m_04.jpg	mine on *Clinopodium vulgare*	Steeman Chris	Steeman Chris
4845	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEPBRUN_m_05.jpg	mine on *Clinopodium vulgare*	Steeman Chris	Steeman Chris
5899	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/COLEGALL_c_03.jpg	case on *Astralagus glycyphyllos*	Steeman Chris	Steeman Chris
3870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRIPAPRI_iA_08.jpg		Steeman Chris	Steeman Chris
5394	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AMPHPYRA_iA_02_878pyMw.jpg	individual on sugar	Steeman Chris	Steeman Chris
5362	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROLITU_iA_05.jpg	individual on sugar	Steeman Chris	Steeman Chris
4593	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/POLYFLAV_iA_05.jpg		Steeman Chris	Steeman Chris
4593	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/POLYFLAV_iA_06.jpg		Steeman Chris	Steeman Chris
5008	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/UDEAFERR_iA_02_SIlmQhE.jpg		Steeman Chris	Steeman Chris
4881	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGOXYA_l_01.jpg		Steeman Chris	Steeman Chris
6363	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EUPICENT_l_02.jpg	larva on *Senecio*	Steeman Chris	Steeman Chris
4901	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STIGULMI_m_02_PND6D6N.jpg	mine on *Ulmus* sp  - view upperside with larva clearly visible	Steeman Chris	Steeman Chris
5029	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/XANTGILV_iA_01_jHupvgp.jpg		Steeman Chris	Steeman Chris
5029	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/XANTGILV_iA_03.jpg	individual on wineroping	Steeman Chris	Steeman Chris
5379	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ALLOOXYA_iA_03.jpg		Steeman Chris	Steeman Chris
5379	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ALLOOXYA_iA_06.jpg		Steeman Chris	Steeman Chris
4200	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/MYTHVITE_iA_06.jpg		Steeman Chris	Steeman Chris
5030	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/XANTICTE_iA_07.jpg		Steeman Chris	Steeman Chris
6214	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ENNOFUSC_iW_02.jpg		Steeman Chris	Steeman Chris
3905	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/HELIARMI_iA_08.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_11.jpg		Steeman Chris	Steeman Chris
5379	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ALLOOXYA_iA_07.jpg		Steeman Chris	Steeman Chris
5359	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROHELV_iA_05.jpg		Steeman Chris	Steeman Chris
5356	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROCIRC_iA_03.jpg	individual on sugar	Steeman Chris	Steeman Chris
3870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRIPAPRI_iA_09.jpg		Steeman Chris	Steeman Chris
3870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRIPAPRI_iA_10.jpg		Steeman Chris	Steeman Chris
5983	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONIERYT_iM_06.jpg		Steeman Chris	Steeman Chris
5983	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONIERYT_iW_02.jpg		Steeman Chris	Steeman Chris
5388	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AMPHBERB_iA_02_fi4egqW.jpg	individual on sugar	Steeman Chris	Steeman Chris
5647	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/BUCCFRAN_m_02_Tt7FlIF.jpg	mine on *Rhamnus frangula*	Steeman Chris	Steeman Chris
4983	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/TISCDECI_m_05.jpg	complete mine	Steeman Chris	Steeman Chris
5214	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/MELAPROC_iM_01.jpg	leg. G. De Prins, coll. RBINS.	De Prins Guido	De Prins Guido
4957	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/THERVETU_iA_02.jpg		Steeman Chris	Steeman Chris
6252	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/EPINNISE_iA_04_SWOXaOK.jpg		Steeman Chris	Steeman Chris
5781	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHESLEGA_iA_03_vZffBmK.jpg		Steeman Chris	Steeman Chris
3870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRIPAPRI_iA_11.jpg		Steeman Chris	Steeman Chris
4435	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PERISECU_iM_02.jpg		Steeman Chris	Steeman Chris
4435	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PERISECU_iM_01.jpg		Steeman Chris	Steeman Chris
5795	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOSITE_iA_03_Ptx5pA1.jpg		Steeman Chris	Steeman Chris
5794	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CHLOMIAT_iA_03.jpg		Steeman Chris	Steeman Chris
5359	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROHELV_iA_05_RHsZ9ND.jpg		Steeman Chris	Steeman Chris
3870	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/GRIPAPRI_iA_12.jpg		Steeman Chris	Steeman Chris
4434	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PERISAUC_iA_04.jpg	individual on sugar	Steeman Chris	Steeman Chris
5361	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGROIPSI_iM_02.jpg	imago on sugar	Steeman Chris	Steeman Chris
5379	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ALLOOXYA_iA_04.jpg		Steeman Chris	Steeman Chris
5379	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ALLOOXYA_iA_08.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_13.jpg		Steeman Chris	Steeman Chris
4554	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PHYTVIRI_iA_04.jpg		Steeman Chris	Steeman Chris
4696	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/RIVUSERI_iA_02.jpg		Steeman Chris	Steeman Chris
5986	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONIRUSA_iA_01_7UKOdsy.jpg	hibernating imago	Steeman Chris	Steeman Chris
5986	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONIRUSA_iA_06.jpg	individual on sugar	Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_06.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_07.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_08.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_10.jpg	individual on sugar	Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_04_it7jILl.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_05.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_09.jpg		Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_14.jpg		Steeman Chris	Steeman Chris
4434	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PERISAUC_iA_05.jpg		Steeman Chris	Steeman Chris
5241	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ACLELITE_iA_02.jpg		Steeman Chris	Steeman Chris
4845	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEPBRUN_p_02.jpg	pupa on underside of *Clinopodium vulgare*	Steeman Chris	Steeman Chris
4845	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/STEPBRUN_m_06.jpg	mine on *Clinopodium vulgare*	Steeman Chris	Steeman Chris
5984	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/CONILIGU_iA_15.jpg		Steeman Chris	Steeman Chris
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iM_202.jpg	newly emerged imago, inflating wings	Steeman Chris	Steeman Chris
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iM_203.jpg	newly emerged imago, inflating wings	Steeman Chris	Steeman Chris
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iA_01_sZLVu1q.jpg		Jacobs Maarten	Jacobs Maarten
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iA_01_xK6eGLv.jpg	copula	Steeman Chris	Steeman Chris
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iA_02_vLklspY.jpg	copula	Steeman Chris	Steeman Chris
6280	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ERANDEFO_iW_03_pGwBCwn.jpg		Steeman Chris	Steeman Chris
4299	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERBRUM_iA_04.jpg		Steeman Chris	Steeman Chris
4649	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/PTILPLUM_iM_03.jpg		Steeman Chris	Steeman Chris
4300	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERFAGA_iM_02_TU2UPAm.jpg		Steeman Chris	Steeman Chris
5343	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/AGRIBAJA_iM_05.jpg		Steeman Chris	Steeman Chris
5568	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/ASTESPHI_iA_03_jPPDUma.jpg		Steeman Chris	Steeman Chris
4300	Stillimage	https://projects.biodiversity.be/lepidoptera/media/specimen_pictures/OPERFAGA_iM_03_LRSB1mQ.jpg		Steeman Chris	Steeman Chris
