id	locality	countryCode	occurrenceStatus	eventDate
4892	Brabant province	BE	present	Before 1980
4892	Brabant province	BE	present	After 2004
4892	Hainaut province	BE	present	Before 1980
4892	Hainaut province	BE	present	After 2004
4892	Namur province	BE	present	1980-2004
4892	Namur province	BE	present	After 2004
4892	Liège province	BE	present	Before 1980
4892	Liège province	BE	present	1980-2004
4892	Liège province	BE	present	After 2004
4892	Luxembourg province	BE	present	1980-2004
4892	Luxembourg province	BE	present	After 2004
4893	West-Vlaanderen province	BE	present	After 2004
4893	Oost-Vlaanderen province	BE	present	After 2004
4893	Antwerpen province	BE	present	1980-2004
4893	Antwerpen province	BE	present	After 2004
4893	Limburg province	BE	present	After 2004
4893	Brabant province	BE	present	After 2004
4893	Hainaut province	BE	present	After 2004
4893	Liège province	BE	present	After 2004
4894	Hainaut province	BE	present	After 2004
4894	Namur province	BE	present	After 2004
4894	Liège province	BE	present	After 2004
4894	Luxembourg province	BE	present	After 2004
4895	West-Vlaanderen province	BE	present	After 2004
4895	Oost-Vlaanderen province	BE	present	Before 1980
4895	Oost-Vlaanderen province	BE	present	After 2004
4895	Antwerpen province	BE	present	1980-2004
4895	Antwerpen province	BE	present	After 2004
4895	Limburg province	BE	present	After 2004
4895	Brabant province	BE	present	After 2004
4895	Hainaut province	BE	present	After 2004
4895	Namur province	BE	present	After 2004
4895	Liège province	BE	present	1980-2004
4895	Liège province	BE	present	After 2004
4895	Luxembourg province	BE	present	After 2004
4896	West-Vlaanderen province	BE	present	After 2004
4896	Oost-Vlaanderen province	BE	present	Before 1980
4896	Antwerpen province	BE	present	1980-2004
4896	Antwerpen province	BE	present	After 2004
4896	Limburg province	BE	present	After 2004
4896	Brabant province	BE	present	Before 1980
4896	Hainaut province	BE	present	After 2004
4896	Namur province	BE	present	After 2004
4896	Liège province	BE	present	1980-2004
4896	Liège province	BE	present	After 2004
4896	Luxembourg province	BE	present	After 2004
4897	Namur province	BE	present	1980-2004
4898	West-Vlaanderen province	BE	present	After 2004
4898	Oost-Vlaanderen province	BE	present	Before 1980
4898	Oost-Vlaanderen province	BE	present	After 2004
4898	Antwerpen province	BE	present	1980-2004
4898	Antwerpen province	BE	present	After 2004
4898	Limburg province	BE	present	After 2004
4898	Brabant province	BE	present	Before 1980
4898	Brabant province	BE	present	After 2004
4898	Hainaut province	BE	present	After 2004
4898	Namur province	BE	present	After 2004
4898	Liège province	BE	present	1980-2004
4898	Liège province	BE	present	After 2004
4898	Luxembourg province	BE	present	1980-2004
4898	Luxembourg province	BE	present	After 2004
4899	West-Vlaanderen province	BE	present	After 2004
4899	Oost-Vlaanderen province	BE	present	Before 1980
4899	Oost-Vlaanderen province	BE	present	After 2004
4899	Antwerpen province	BE	present	1980-2004
4899	Antwerpen province	BE	present	After 2004
4899	Limburg province	BE	present	1980-2004
4899	Limburg province	BE	present	After 2004
4899	Brabant province	BE	present	Before 1980
4899	Brabant province	BE	present	After 2004
4899	Hainaut province	BE	present	After 2004
4899	Namur province	BE	present	After 2004
4899	Liège province	BE	present	1980-2004
4899	Liège province	BE	present	After 2004
4899	Luxembourg province	BE	present	1980-2004
4899	Luxembourg province	BE	present	After 2004
4900	West-Vlaanderen province	BE	present	After 2004
4900	Oost-Vlaanderen province	BE	present	Before 1980
4900	Oost-Vlaanderen province	BE	present	After 2004
4900	Antwerpen province	BE	present	1980-2004
4900	Antwerpen province	BE	present	After 2004
4900	Limburg province	BE	present	After 2004
4900	Brabant province	BE	present	Before 1980
4900	Brabant province	BE	present	After 2004
4900	Hainaut province	BE	present	Before 1980
4900	Hainaut province	BE	present	After 2004
4900	Namur province	BE	present	After 2004
4900	Liège province	BE	present	1980-2004
4900	Liège province	BE	present	After 2004
4901	West-Vlaanderen province	BE	present	After 2004
4901	Oost-Vlaanderen province	BE	present	After 2004
4901	Antwerpen province	BE	present	1980-2004
4901	Antwerpen province	BE	present	After 2004
4901	Limburg province	BE	present	After 2004
4901	Brabant province	BE	present	After 2004
4901	Hainaut province	BE	present	After 2004
4901	Namur province	BE	present	After 2004
4901	Liège province	BE	present	After 2004
4902	Hainaut province	BE	present	After 2004
4902	Namur province	BE	present	After 2004
4903	West-Vlaanderen province	BE	present	1980-2004
4903	West-Vlaanderen province	BE	present	After 2004
4997	Limburg province	BE	present	After 2004
4998	Luxembourg province	BE	present	After 2004
4999	Oost-Vlaanderen province	BE	present	Before 1980
4999	Oost-Vlaanderen province	BE	present	After 2004
4999	Limburg province	BE	present	1980-2004
4999	Limburg province	BE	present	After 2004
4999	Brabant province	BE	present	Before 1980
4999	Brabant province	BE	present	After 2004
4999	Hainaut province	BE	present	After 2004
4999	Namur province	BE	present	After 2004
4999	Luxembourg province	BE	present	Before 1980
4999	Luxembourg province	BE	present	After 2004
5000	Namur province	BE	present	1980-2004
5090	Hainaut province	BE	present	Before 1980
5090	Namur province	BE	present	Before 1980
5090	Namur province	BE	present	1980-2004
5090	Namur province	BE	present	After 2004
5090	Liège province	BE	present	Before 1980
5090	Liège province	BE	present	1980-2004
5090	Liège province	BE	present	After 2004
5090	Luxembourg province	BE	present	1980-2004
5090	Luxembourg province	BE	present	After 2004
5091	West-Vlaanderen province	BE	present	Before 1980
5091	West-Vlaanderen province	BE	present	1980-2004
5091	West-Vlaanderen province	BE	present	After 2004
5091	Oost-Vlaanderen province	BE	present	Before 1980
5091	Oost-Vlaanderen province	BE	present	1980-2004
5091	Oost-Vlaanderen province	BE	present	After 2004
5091	Antwerpen province	BE	present	Before 1980
5091	Antwerpen province	BE	present	1980-2004
5091	Antwerpen province	BE	present	After 2004
5091	Limburg province	BE	present	Before 1980
5091	Limburg province	BE	present	1980-2004
5091	Limburg province	BE	present	After 2004
5091	Brabant province	BE	present	Before 1980
5091	Brabant province	BE	present	1980-2004
5091	Brabant province	BE	present	After 2004
5091	Hainaut province	BE	present	Before 1980
5091	Hainaut province	BE	present	1980-2004
5091	Hainaut province	BE	present	After 2004
5091	Namur province	BE	present	Before 1980
5091	Namur province	BE	present	1980-2004
5091	Namur province	BE	present	After 2004
5091	Liège province	BE	present	Before 1980
5091	Liège province	BE	present	1980-2004
5091	Liège province	BE	present	After 2004
5091	Luxembourg province	BE	present	Before 1980
5091	Luxembourg province	BE	present	1980-2004
5091	Luxembourg province	BE	present	After 2004
5092	West-Vlaanderen province	BE	present	Before 1980
5092	West-Vlaanderen province	BE	present	1980-2004
5092	West-Vlaanderen province	BE	present	After 2004
5092	Oost-Vlaanderen province	BE	present	Before 1980
5092	Oost-Vlaanderen province	BE	present	1980-2004
5092	Oost-Vlaanderen province	BE	present	After 2004
5092	Antwerpen province	BE	present	Before 1980
5092	Antwerpen province	BE	present	1980-2004
5092	Antwerpen province	BE	present	After 2004
5092	Limburg province	BE	present	Before 1980
5092	Limburg province	BE	present	1980-2004
5092	Limburg province	BE	present	After 2004
5092	Brabant province	BE	present	Before 1980
5092	Brabant province	BE	present	1980-2004
5092	Brabant province	BE	present	After 2004
5092	Hainaut province	BE	present	Before 1980
5092	Hainaut province	BE	present	1980-2004
5092	Hainaut province	BE	present	After 2004
5092	Namur province	BE	present	Before 1980
5092	Namur province	BE	present	1980-2004
5092	Namur province	BE	present	After 2004
5092	Liège province	BE	present	Before 1980
5092	Liège province	BE	present	1980-2004
5092	Liège province	BE	present	After 2004
5092	Luxembourg province	BE	present	Before 1980
5092	Luxembourg province	BE	present	1980-2004
5092	Luxembourg province	BE	present	After 2004
5259	West-Vlaanderen province	BE	present	Before 1980
5259	West-Vlaanderen province	BE	present	1980-2004
5259	West-Vlaanderen province	BE	present	After 2004
5259	Oost-Vlaanderen province	BE	present	Before 1980
5259	Oost-Vlaanderen province	BE	present	1980-2004
5259	Oost-Vlaanderen province	BE	present	After 2004
5259	Antwerpen province	BE	present	Before 1980
5259	Antwerpen province	BE	present	1980-2004
5259	Antwerpen province	BE	present	After 2004
5259	Limburg province	BE	present	Before 1980
5259	Limburg province	BE	present	1980-2004
5259	Limburg province	BE	present	After 2004
5259	Brabant province	BE	present	Before 1980
5259	Brabant province	BE	present	1980-2004
5259	Brabant province	BE	present	After 2004
5259	Hainaut province	BE	present	Before 1980
5259	Hainaut province	BE	present	After 2004
5259	Namur province	BE	present	Before 1980
5259	Namur province	BE	present	1980-2004
5259	Namur province	BE	present	After 2004
5259	Liège province	BE	present	Before 1980
5259	Liège province	BE	present	1980-2004
5259	Liège province	BE	present	After 2004
5259	Luxembourg province	BE	present	Before 1980
5259	Luxembourg province	BE	present	1980-2004
5259	Luxembourg province	BE	present	After 2004
5261	Oost-Vlaanderen province	BE	present	After 2004
5261	Antwerpen province	BE	present	After 2004
5261	Limburg province	BE	present	1980-2004
5261	Limburg province	BE	present	After 2004
5261	Brabant province	BE	present	Before 1980
5261	Brabant province	BE	present	After 2004
5261	Hainaut province	BE	present	1980-2004
5261	Hainaut province	BE	present	After 2004
5261	Namur province	BE	present	Before 1980
5261	Namur province	BE	present	1980-2004
5261	Namur province	BE	present	After 2004
5261	Liège province	BE	present	Before 1980
5261	Liège province	BE	present	1980-2004
5261	Liège province	BE	present	After 2004
5261	Luxembourg province	BE	present	Before 1980
5261	Luxembourg province	BE	present	1980-2004
5261	Luxembourg province	BE	present	After 2004
5263	West-Vlaanderen province	BE	present	Before 1980
5263	West-Vlaanderen province	BE	present	1980-2004
5263	West-Vlaanderen province	BE	present	After 2004
5263	Oost-Vlaanderen province	BE	present	1980-2004
5263	Oost-Vlaanderen province	BE	present	After 2004
5263	Antwerpen province	BE	present	Before 1980
5263	Antwerpen province	BE	present	1980-2004
5263	Antwerpen province	BE	present	After 2004
5263	Limburg province	BE	present	Before 1980
5263	Limburg province	BE	present	1980-2004
5263	Limburg province	BE	present	After 2004
5263	Brabant province	BE	present	Before 1980
5263	Brabant province	BE	present	1980-2004
5263	Brabant province	BE	present	After 2004
5263	Hainaut province	BE	present	Before 1980
5263	Hainaut province	BE	present	1980-2004
5263	Hainaut province	BE	present	After 2004
5263	Namur province	BE	present	Before 1980
5263	Namur province	BE	present	1980-2004
5263	Namur province	BE	present	After 2004
5263	Liège province	BE	present	Before 1980
5263	Liège province	BE	present	1980-2004
5263	Liège province	BE	present	After 2004
5263	Luxembourg province	BE	present	Before 1980
5263	Luxembourg province	BE	present	1980-2004
5263	Luxembourg province	BE	present	After 2004
5267	Oost-Vlaanderen province	BE	present	Before 1980
5267	Antwerpen province	BE	present	Before 1980
5267	Limburg province	BE	present	After 2004
5267	Namur province	BE	present	1980-2004
5267	Namur province	BE	present	After 2004
5267	Luxembourg province	BE	present	After 2004
5268	Antwerpen province	BE	present	Before 1980
5268	Limburg province	BE	present	Before 1980
5268	Namur province	BE	present	Before 1980
5268	Namur province	BE	present	1980-2004
5269	West-Vlaanderen province	BE	present	Before 1980
5269	West-Vlaanderen province	BE	present	1980-2004
5269	West-Vlaanderen province	BE	present	After 2004
5269	Oost-Vlaanderen province	BE	present	Before 1980
5269	Oost-Vlaanderen province	BE	present	1980-2004
5269	Oost-Vlaanderen province	BE	present	After 2004
5269	Antwerpen province	BE	present	Before 1980
5269	Antwerpen province	BE	present	1980-2004
5269	Antwerpen province	BE	present	After 2004
5269	Limburg province	BE	present	Before 1980
5269	Limburg province	BE	present	1980-2004
5269	Limburg province	BE	present	After 2004
5269	Brabant province	BE	present	Before 1980
5269	Brabant province	BE	present	1980-2004
5269	Brabant province	BE	present	After 2004
5269	Hainaut province	BE	present	Before 1980
5269	Hainaut province	BE	present	1980-2004
5269	Hainaut province	BE	present	After 2004
5269	Namur province	BE	present	Before 1980
5269	Namur province	BE	present	1980-2004
5269	Namur province	BE	present	After 2004
5269	Liège province	BE	present	Before 1980
5269	Liège province	BE	present	1980-2004
5269	Liège province	BE	present	After 2004
5269	Luxembourg province	BE	present	Before 1980
5269	Luxembourg province	BE	present	1980-2004
5269	Luxembourg province	BE	present	After 2004
5271	West-Vlaanderen province	BE	present	Before 1980
5271	West-Vlaanderen province	BE	present	1980-2004
5271	West-Vlaanderen province	BE	present	After 2004
5271	Oost-Vlaanderen province	BE	present	Before 1980
5271	Oost-Vlaanderen province	BE	present	1980-2004
5271	Oost-Vlaanderen province	BE	present	After 2004
5271	Antwerpen province	BE	present	Before 1980
5271	Antwerpen province	BE	present	1980-2004
5271	Antwerpen province	BE	present	After 2004
5271	Limburg province	BE	present	Before 1980
5271	Limburg province	BE	present	1980-2004
5271	Limburg province	BE	present	After 2004
5271	Brabant province	BE	present	Before 1980
5271	Brabant province	BE	present	1980-2004
5271	Brabant province	BE	present	After 2004
5271	Hainaut province	BE	present	Before 1980
5271	Hainaut province	BE	present	1980-2004
5271	Hainaut province	BE	present	After 2004
5271	Namur province	BE	present	Before 1980
5271	Namur province	BE	present	1980-2004
5271	Namur province	BE	present	After 2004
5271	Liège province	BE	present	Before 1980
5271	Liège province	BE	present	1980-2004
5271	Liège province	BE	present	After 2004
5271	Luxembourg province	BE	present	Before 1980
5271	Luxembourg province	BE	present	1980-2004
5271	Luxembourg province	BE	present	After 2004
5272	Antwerpen province	BE	present	Before 1980
5272	Antwerpen province	BE	present	1980-2004
5272	Antwerpen province	BE	present	After 2004
