id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
6817	6817	6050	Dichomeris fasciella (Hübner, 1796)	Animalia	Insecta	Lepidoptera		Dichomeris		fasciella	species	(Hübner, 1796)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6817
4758	4758		Scrobipalpula tussilaginis (Stainton, 1867)	Animalia	Insecta	Lepidoptera		Scrobipalpula		tussilaginis	species	(Stainton, 1867)	accepted	A very rare species in Belgium.	2021-03-13	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4758
6819	6819	6055	Dichomeris clarella (Treitschke, 1833)	Animalia	Insecta	Lepidoptera		Dichomeris		clarella	species	(Treitschke, 1833)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6819
5592	5592		Bactra suedana Bengtsson, 1989	Animalia	Insecta	Lepidoptera		Bactra		suedana	species	Bengtsson, 1989	accepted	Hitherto only known in Belgium from the specimen in 1938, which is also the oldest known specimen of this species.	2021-03-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5592
5701	5701		Capua vulgana (Frölich, 1828)	Animalia	Insecta	Lepidoptera		Capua		vulgana	species	(Frölich, 1828)	accepted	A not so common species throughout Belgium.	2021-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5701
6702	6702	5811	Chrysoesthia hermannella sensu auct.	Animalia	Insecta	Lepidoptera		Chrysoesthia		hermannella	species	sensu auct.	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6702
5004	5004		Tuta absoluta (Meyrick, 1917)	Animalia	Insecta	Lepidoptera	Gelechiidae	Tuta		absoluta	species	(Meyrick, 1917)	accepted	A rare species in Belgium with the bulk of observations in the northern part of the country.	2021-03-13	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5004
6704	6704	5814	Chrysoesthia naeviferella (Duponchel, 1843)	Animalia	Insecta	Lepidoptera		Chrysoesthia		naeviferella	species	(Duponchel, 1843)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6704
7520	7520	5814	Chrysoesthia stipella sensu auct.	Animalia	Insecta	Lepidoptera		Chrysoesthia		stipella	species	sensu auct.	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7520
7242	7242	4437	Pexicopia lutarea (Haworth, 1828)	Animalia	Insecta	Lepidoptera		Pexicopia		lutarea	species	(Haworth, 1828)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7242
4804	4804		Sitotroga cerealella (Olivier, 1789)	Animalia	Insecta	Lepidoptera		Sitotroga		cerealella	species	(Olivier, 1789)	accepted	A very rare and local species in Belgium, seldom recorded.	2021-04-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4804
7291	7291	4571	Platyedra vilella (Zeller, 1847)	Animalia	Insecta	Lepidoptera		Platyedra		vilella	species	(Zeller, 1847)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7291
7426	7426	4959	Thiotricha internella (Lienig & Zeller, 1846)	Animalia	Insecta	Lepidoptera		Thiotricha		internella	species	(Lienig & Zeller, 1846)	synonym		2019-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7426
